500	-4.564674912
500.11	-4.560873917
500.22	-4.551236624
500.33	-4.539532292
500.44	-4.534511774
500.56	-4.522294392
500.67	-4.525198844
500.78	-4.513570003
500.89	-4.496142561
501	-4.481716408
501.11	-4.479145229
501.22	-4.463797136
501.33	-4.455897763
501.44	-4.439654537
501.56	-4.418677833
501.67	-4.41918894
501.78	-4.405607538
501.89	-4.390199814
502	-4.376540789
502.11	-4.366338451
502.22	-4.349372054
502.33	-4.333331375
502.44	-4.321878739
502.56	-4.313785715
502.67	-4.301637255
502.78	-4.286987836
502.89	-4.271319357
503	-4.257966933
503.11	-4.242254616
503.22	-4.227485248
503.33	-4.213826869
503.44	-4.197279112
503.56	-4.181010358
503.67	-4.165715047
503.78	-4.156609028
503.89	-4.137345252
504	-4.121513499
504.11	-4.105635343
504.22	-4.086510634
504.33	-4.074662291
504.44	-4.067807207
504.56	-4.044727311
504.67	-4.024173548
504.78	-4.008720716
504.89	-3.99614659
505	-3.977685272
505.11	-3.962966537
505.22	-3.945382475
505.33	-3.928606316
505.44	-3.920299036
505.56	-3.897731818
505.67	-3.875594221
505.78	-3.870739352
505.89	-3.851777471
506	-3.834004512
506.11	-3.814546341
506.22	-3.791336421
506.33	-3.776236301
506.44	-3.765795039
506.56	-3.74799162
506.67	-3.734432144
506.78	-3.710564932
506.89	-3.693845144
507	-3.678748435
507.11	-3.66105505
507.22	-3.643908224
507.33	-3.627756552
507.44	-3.610671054
507.56	-3.595963197
507.67	-3.578154143
507.78	-3.561687152
507.89	-3.545101249
508	-3.52751698
508.11	-3.515098598
508.22	-3.493573965
508.33	-3.479831726
508.44	-3.465860721
508.56	-3.448455866
508.67	-3.434366089
508.78	-3.418252735
508.89	-3.403719328
509	-3.38636965
509.11	-3.372860247
509.22	-3.358846569
509.33	-3.343678695
509.44	-3.328537438
509.56	-3.315432726
509.67	-3.299751812
509.78	-3.288427958
509.89	-3.274128383
510	-3.257744894
510.11	-3.24160494
510.22	-3.228214551
510.33	-3.217758435
510.44	-3.200949958
510.56	-3.192493227
510.67	-3.176996445
510.78	-3.164240482
510.89	-3.152304929
511	-3.143556891
511.11	-3.125631643
511.22	-3.110177272
511.33	-3.108422363
511.44	-3.087203613
511.56	-3.077160914
511.67	-3.070101646
511.78	-3.054549336
511.89	-3.041837088
512	-3.032106472
512.11	-3.021357508
512.22	-3.006209372
512.33	-2.993386082
512.44	-2.983473598
512.56	-2.97559588
512.67	-2.962783662
512.78	-2.95647094
512.89	-2.941667795
513	-2.934489204
513.11	-2.9129497
513.22	-2.906848768
513.33	-2.904225756
513.44	-2.887055936
513.56	-2.876585397
513.67	-2.865341538
513.78	-2.849769891
513.89	-2.846592529
514	-2.837620275
514.11	-2.825977873
514.22	-2.814015895
514.33	-2.803215055
514.44	-2.789658845
514.56	-2.787496274
514.67	-2.775160814
514.78	-2.767050208
514.89	-2.758650595
515	-2.74808648
515.11	-2.738454806
515.22	-2.7302922
515.33	-2.718440832
515.44	-2.709000329
515.56	-2.702941389
515.67	-2.694989197
515.78	-2.686025437
515.89	-2.679586643
516	-2.675954341
516.11	-2.661060754
516.22	-2.658347783
516.33	-2.642158551
516.44	-2.640089311
516.56	-2.626653414
516.67	-2.625389496
516.78	-2.616161392
516.89	-2.608477045
517	-2.597596327
517.11	-2.596446645
517.22	-2.585780796
517.33	-2.571765752
517.44	-2.573524951
517.56	-2.563070617
517.67	-2.554275754
517.78	-2.549265074
517.89	-2.541323617
518	-2.5334825
518.11	-2.524429053
518.22	-2.519371346
518.33	-2.509015826
518.44	-2.505328644
518.56	-2.497501711
518.67	-2.490676476
518.78	-2.484972441
518.89	-2.476954295
519	-2.471208824
519.11	-2.464718374
519.22	-2.458249956
519.33	-2.449930054
519.44	-2.44172875
519.56	-2.434676045
519.67	-2.428196592
519.78	-2.421972581
519.89	-2.414748035
520	-2.407481732
520.11	-2.401665461
520.22	-2.395790926
520.33	-2.389770191
520.44	-2.384288611
520.56	-2.378168316
520.67	-2.371354498
520.78	-2.366738607
520.89	-2.36066264
521	-2.356835886
521.11	-2.351567219
521.22	-2.345250551
521.33	-2.340025477
521.44	-2.333544345
521.56	-2.329413692
521.67	-2.321802817
521.78	-2.320482764
521.89	-2.311958677
522	-2.307416495
522.11	-2.302266686
522.22	-2.296485716
522.33	-2.292935944
522.44	-2.288080918
522.56	-2.285729466
522.67	-2.279604695
522.78	-2.276098535
522.89	-2.270815433
523	-2.267718668
523.11	-2.26196706
523.22	-2.257878409
523.33	-2.252020729
523.44	-2.250242496
523.56	-2.244198632
523.67	-2.240907126
523.78	-2.23653658
523.89	-2.235212569
524	-2.23141124
524.11	-2.22700154
524.22	-2.222636005
524.33	-2.22012669
524.44	-2.214534147
524.56	-2.211934584
524.67	-2.205443167
524.78	-2.202854467
524.89	-2.20069628
525	-2.196059314
525.11	-2.194923667
525.22	-2.190650282
525.33	-2.185798528
525.44	-2.184261284
525.56	-2.182398599
525.67	-2.176823136
525.78	-2.173936803
525.89	-2.170006119
526	-2.166228276
526.11	-2.164816162
526.22	-2.161771982
526.33	-2.159067061
526.44	-2.155101631
526.56	-2.150992298
526.67	-2.148141526
526.78	-2.1449692
526.89	-2.143173182
527	-2.1394956
527.11	-2.13712779
527.22	-2.135868786
527.33	-2.133847225
527.44	-2.129898476
527.56	-2.126284289
527.67	-2.125454163
527.78	-2.121544215
527.89	-2.117825978
528	-2.11690614
528.11	-2.115430306
528.22	-2.115389679
528.33	-2.112279915
528.44	-2.108706123
528.56	-2.108012287
528.67	-2.105664637
528.78	-2.101832782
528.89	-2.099830561
529	-2.097075547
529.11	-2.09601918
529.22	-2.096157772
529.33	-2.093745786
529.44	-2.09384874
529.56	-2.092140694
529.67	-2.090074022
529.78	-2.088569548
529.89	-2.085456276
530	-2.084209188
530.11	-2.080177216
530.22	-2.081437482
530.33	-2.080252791
530.44	-2.080347137
530.56	-2.078220759
530.67	-2.075566063
530.78	-2.077370514
530.89	-2.075217554
531	-2.074143788
531.11	-2.071766247
531.22	-2.069834666
531.33	-2.068229345
531.44	-2.067532685
531.56	-2.068607573
531.67	-2.065966719
531.78	-2.065041303
531.89	-2.065119954
532	-2.063921182
532.11	-2.062546637
532.22	-2.062900735
532.33	-2.060544181
532.44	-2.060815835
532.56	-2.060777653
532.67	-2.060654581
532.78	-2.059376135
532.89	-2.06070727
533	-2.059310088
533.11	-2.057823066
533.22	-2.057031337
533.33	-2.057074342
533.44	-2.057545333
533.56	-2.058259288
533.67	-2.055292444
533.78	-2.056009663
533.89	-2.056337819
534	-2.054312079
534.11	-2.05394737
534.22	-2.053538139
534.33	-2.055535919
534.44	-2.053079804
534.56	-2.053717054
534.67	-2.052314071
534.78	-2.054709753
534.89	-2.053112687
535	-2.055503872
535.11	-2.055151734
535.22	-2.055264483
535.33	-2.054089223
535.44	-2.05436358
535.56	-2.052521611
535.67	-2.053187827
535.78	-2.0540754
535.89	-2.055349957
536	-2.052466378
536.11	-2.054993865
536.22	-2.054765179
536.33	-2.056103849
536.44	-2.054587986
536.56	-2.054094569
536.67	-2.055958064
536.78	-2.05382089
536.89	-2.05438957
537	-2.053262094
537.11	-2.053544428
537.22	-2.053558074
537.33	-2.053879618
537.44	-2.052295645
537.56	-2.053443096
537.67	-2.049479318
537.78	-2.051077421
537.89	-2.049879678
538	-2.048209742
538.11	-2.048661401
538.22	-2.048561317
538.33	-2.047322031
538.44	-2.047357213
538.56	-2.045237725
538.67	-2.045924083
538.78	-2.042862032
538.89	-2.044352936
539	-2.042687177
539.11	-2.041453396
539.22	-2.038997419
539.33	-2.039359244
539.44	-2.03970566
539.56	-2.039575308
539.67	-2.035043422
539.78	-2.038008412
539.89	-2.03178858
540	-2.032472405
540.11	-2.030643807
540.22	-2.030549833
540.33	-2.028682581
540.44	-2.027962909
540.56	-2.024809597
540.67	-2.024173173
540.78	-2.021671359
540.89	-2.021551432
541	-2.020491508
541.11	-2.020956689
541.22	-2.019953167
541.33	-2.015629674
541.44	-2.01563228
541.56	-2.014767418
541.67	-2.011775541
541.78	-2.010380883
541.89	-2.008894344
542	-2.008426134
542.11	-2.005483835
542.22	-2.005023746
542.33	-2.002435582
542.44	-2.002163223
542.56	-2.003525934
542.67	-2.000487992
542.78	-1.998117955
542.89	-1.997842346
543	-1.997049527
543.11	-1.995591979
543.22	-1.992938577
543.33	-1.990800981
543.44	-1.992615223
543.56	-1.989757387
543.67	-1.988782316
543.78	-1.98563759
543.89	-1.985794944
544	-1.983600934
544.11	-1.984647417
544.22	-1.982323795
544.33	-1.980867918
544.44	-1.982098434
544.56	-1.9774477
544.67	-1.977352116
544.78	-1.977569606
544.89	-1.975990681
545	-1.973237112
545.11	-1.972390418
545.22	-1.972635523
545.33	-1.97232259
545.44	-1.972889065
545.56	-1.970708047
545.67	-1.967367334
545.78	-1.96518191
545.89	-1.966439418
546	-1.966673647
546.11	-1.966382874
546.22	-1.964873386
546.33	-1.962703683
546.44	-1.960581316
546.56	-1.9624005
546.67	-1.960417162
546.78	-1.958489482
546.89	-1.958746292
547	-1.956796868
547.11	-1.956848554
547.22	-1.957766577
547.33	-1.955477057
547.44	-1.953062894
547.56	-1.953743902
547.67	-1.952054388
547.78	-1.952951453
547.89	-1.95125978
548	-1.95111291
548.11	-1.951158751
548.22	-1.949997489
548.33	-1.951283049
548.44	-1.952950232
548.56	-1.949217629
548.67	-1.946881268
548.78	-1.948473317
548.89	-1.94977089
549	-1.948488538
549.11	-1.949673703
549.22	-1.947588261
549.33	-1.946473539
549.44	-1.945280729
549.56	-1.946530158
549.67	-1.946712367
549.78	-1.945800516
549.89	-1.945239863
550	-1.947235571
550.11	-1.945597412
550.22	-1.9446852
550.33	-1.942518858
550.44	-1.941683321
550.56	-1.939684783
550.67	-1.940666592
550.78	-1.941865766
550.89	-1.940209628
551	-1.938975208
551.11	-1.938648791
551.22	-1.94009507
551.33	-1.93871902
551.44	-1.936764278
551.56	-1.936222489
551.67	-1.936549774
551.78	-1.935921037
551.89	-1.936278418
552	-1.936796479
552.11	-1.936367294
552.22	-1.935366429
552.33	-1.936523045
552.44	-1.934445635
552.56	-1.933263293
552.67	-1.931946106
552.78	-1.931347119
552.89	-1.932821859
553	-1.932896595
553.11	-1.932502333
553.22	-1.932881573
553.33	-1.930569723
553.44	-1.929001821
553.56	-1.930504675
553.67	-1.929407317
553.78	-1.928030369
553.89	-1.926541482
554	-1.926162453
554.11	-1.925293781
554.22	-1.926146336
554.33	-1.924559221
554.44	-1.926620271
554.56	-1.925523603
554.67	-1.925053883
554.78	-1.924055066
554.89	-1.924470909
555	-1.922974127
555.11	-1.922758497
555.22	-1.923153556
555.33	-1.922697126
555.44	-1.922025799
555.56	-1.922266782
555.67	-1.920042945
555.78	-1.921215907
555.89	-1.918972099
556	-1.919786712
556.11	-1.919126151
556.22	-1.92060736
556.33	-1.918085816
556.44	-1.918726975
556.56	-1.917390551
556.67	-1.915238026
556.78	-1.914874389
556.89	-1.915993281
